
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787711058222 ;CE ;CAUCAIA ;PARQUE GUADALAJARA J ;RUA ARARE, N. 1557, Apto 207, . ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 50.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711058222
 8555524509266 ;CE ;CAUCAIA ;CENTRO ;RUA 15 DE NOVEMBRO, N. 707, Apto 101, TORRE A ;123.000,00;123.000,00;0.00;Apartamento, 0.00 de área total, 48.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524509266
 1444419413688 ;CE ;CAUCAIA ;TABUBA ;AVENIDA CENTRAL ANTIGA AVENIDA P1, N. SN, LOT 11 QD 05 ;905.000,00;905.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 733.59 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419413688
 8787714245252 ;CE ;CAUCAIA ;BARRA NOVA ;RUA DAS NACOES, N. 610, Apto 103, BL A ;169.674,68;165.000,00;0.00;Apartamento, 0.00 de área total, 48.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714245252
 8444420498800 ;CE ;CAUCAIA ;ARIANOPOLIS ;R PADRE JOSE MARIA MOURA, N. 396, Apto 305, BL A ;158.412,18;150.000,00;0.00;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420498800
 8444423782585 ;CE ;CAUCAIA ;PARQUE POTIRA JUREMA ;RUA MENINO JESUS DE PRAGA, N. 190, . ;178.210,22;163.000,00;0.00;Casa, 0.00 de área total, 80.50 de área privativa, 161.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423782585
 8444415520801 ;CE ;CAUCAIA ;PARQUE POTIRA JUREMA ;RUA POEBLA, N. 2190, Apto 202, VG GARAGEM 04 ;132.504,00;120.000,00;0.00;Apartamento, 0.00 de área total, 44.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415520801
 8444412492556 ;CE ;CAUCAIA ;PARQUE GUADALAJARA J ;RUA MORELIA, N. 893, Apto 3, BLOCO 03 ;193.774,14;175.000,00;0.00;Apartamento, 0.00 de área total, 57.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412492556
 8444414944667 ;CE ;CAUCAIA ;PARQUE POTIRA ;RUA ARARE, N. 1590, Apto 101, . ;162.785,42;146.000,00;0.00;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414944667
 8444403978603 ;CE ;CAUCAIA ;CAPUAN ;RUA PLACIDO ADERALDO CASTELO, N. 104, Apto 101, BL A ;137.909,83;120.000,00;0.00;Apartamento, 0.00 de área total, 57.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403978603
 8555534481127 ;CE ;CAUCAIA ;PARQUE POTIRA JUREMA ;RUA JURUPARI, N. 1112, Apto 1, BL 05 ;209.122,40;170.000,00;0.00;Apartamento, 0.00 de área total, 59.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534481127
 1444405294150 ;CE ;CAUCAIA ;ARIANOPOLIS ;RUA DAS FRONTEIRAS, N. 360, QD 09 LOT 27A ;222.536,19;180.000,00;0.00;Casa, 0.00 de área total, 63.77 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405294150
 8555526604797 ;CE ;CAUCAIA ;ITAMBE ;RUA JOAO FORTES, N. 77, Apto 203, TORRE C ;179.085,04;142.000,00;0.00;Apartamento, 0.00 de área total, 48.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526604797
 8444410680843 ;CE ;CAUCAIA ;ARIANOPOLIS ;RUA JEQUITIBA, N. 417, LT 34 QD 36 ;209.282,15;147.000,00;0.00;Casa, 0.00 de área total, 62.58 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410680843
 8444410629589 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 207 ;96.820,40;174.703,00;44.59;Casa, 0.00 de área total, 117.16 de área privativa, 143.84 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410629589
 8444409544419 ;CE ;CRATEUS ;IPASE ;R  BRASILIANA MARIA CHAVES, N. 213 ;81.467,40;147.000,00;44.58;Casa, 0.00 de área total, 119.18 de área privativa, 146.32 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409544419
 8444407207490 ;CE ;CRATEUS ;JOSE ROSA ;RUA CAPITAO CASTRO, N. 607 ;74.817,00;135.000,00;44.58;Casa, 90.00 de área total, 90.00 de área privativa, 128.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407207490
 8444409107426 ;CE ;CRATEUS ;VENANCIOS ;RUA MARIA TEXEIRA DANTAS, N. 71 ;72.046,00;130.000,00;44.58;Casa, 84.00 de área total, 84.00 de área privativa, 132.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409107426
 8444409609375 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 195 ;67.560,00;100.000,00;32.44;Casa, 0.00 de área total, 121.20 de área privativa, 148.80 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409609375
 8444419602772 ;CE ;CRATO ;MURITI ;RUA  PADRE LIMEIRA, N. 784, SUB LOTE C QD E ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 76.60 de área privativa, 135.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419602772
 8068400024678 ;CE ;CRATO ;NOVO HORIZONTE ;RUA HERMOGENES MARTINS, N. 15, . ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 125.15 de área privativa, 374.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8068400024678
 1444407615574 ;CE ;CRATO ;GRANGEIRO ;AVENIDA PEDRO GONCALVES NOROES, N. 250, CS 13 LT 1 QD H ;377.977,12;58.000,00;0.00;Casa, 0.00 de área total, 199.89 de área privativa, 277.75 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407615574
 8444409382796 ;CE ;EUSEBIO ;JABUTI ;RUA JOSE GUIMARAES, N. 17, QD 03 ;65.395,60;118.000,00;44.58;Casa, 0.00 de área total, 69.66 de área privativa, 155.00 de área do terreno,  2 qto(s), WC, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409382796
 1787701313213 ;CE ;EUSEBIO ;COACU ;ALAMEDA VERDE, N. 280, Apto 202, BL 04 ;108.000,00;180.000,00;40.00;Apartamento, 0.00 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701313213
 1444405524989 ;CE ;EUSEBIO ;CENTRO ;RUA SANTO ANTONIO N 22 22, N. 22 ;323.646,00;501.000,00;35.40;Casa, 0.00 de área total, 219.54 de área privativa, 573.75 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405524989
 1444408795193 ;CE ;EUSEBIO ;PRECABURA ;RUA 02, N. S/N, QD 11, LT 28 ;306.204,00;474.000,00;35.40;Casa, 0.00 de área total, 173.83 de área privativa, 342.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408795193
 1444407798423 ;CE ;EUSEBIO ;LAGOINHA ;RUA TREZE, N. 225, QD 09, LT 25 ;116.280,00;180.000,00;35.40;Casa, 0.00 de área total, 89.71 de área privativa, 180.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407798423
 8555525441258 ;CE ;EUSEBIO ;URUCUNEMA ;TRAVESSA  DAS ESTACOES, N. 0, CS 14 ;136.500,00;210.000,00;35.00;Casa, 0.00 de área total, 59.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525441258
 1444407180586 ;CE ;EUSEBIO ;URUCUNEMA ;RUA CEL EMILIO SA, N. 636, QD C, LT 04, PARTE LT 31 ;203.000,00;290.000,00;30.00;Casa, 0.00 de área total, 112.48 de área privativa, 198.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407180586
 8444406852260 ;CE ;EUSEBIO ;PRECABURA ;RUA SAO PEDRO, N. 35A, CS 35A ;356.000,00;356.000,00;0.00;Casa, 0.00 de área total, 143.95 de área privativa, 585.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406852260
 8787712234067 ;CE ;EUSEBIO ;COACU ;ALAMEDA VERDE, N. 280, Apto 503, BL 04 ;166.036,86;165.000,00;0.00;Apartamento, 0.00 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712234067
 8787711820655 ;CE ;EUSEBIO ;COACU ;ALAMEDA VERDE, N. 280, Apto 504, BLOCO 05 ;160.000,00;151.900,00;0.00;Apartamento, 0.00 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711820655
 8787710879443 ;CE ;EUSEBIO ;COACU ;ALAMEDA VERDE, N. 280, Apto 102, TERRENO 03 BL04 ;162.645,12;125.000,00;0.00;Apartamento, 0.00 de área total, 40.83 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710879443
 8444420707248 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA JOAO GENTIL, N. 1723, Apto 202 ;53.859,00;130.000,00;58.57;Apartamento, 0.00 de área total, 57.06 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420707248
 8444400156769 ;CE ;FORTALEZA ;PAUPINA ;RUA PAULO RIBEIRO, N. S/N, CS 19C, QD 02, LT 07 E 08 ;103.000,00;206.000,00;50.00;Casa, 0.00 de área total, 79.48 de área privativa, 100.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400156769
 1444408651124 ;CE ;FORTALEZA ;JOSE DE ALENCAR ;RUA ELISEU ORIA (ANTIGA RUA JOSE MARIO MAMEDE), N. 179 ;167.605,14;331.170,00;49.39;Casa, 0.00 de área total, 130.00 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408651124
 8444411287720 ;CE ;FORTALEZA ;LAGOA REDONDA ;RUA C, N. 582, UNIDADE A, ;198.000,00;360.000,00;45.00;Casa, 115.15 de área total, 115.15 de área privativa, 117.35 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 3 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411287720
 8444400564964 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA LUMINOSA, N. 3672 ;113.850,00;207.000,00;45.00;Casa, 0.00 de área total, 162.57 de área privativa, 198.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400564964
 8444407988328 ;CE ;FORTALEZA ;SIQUEIRA ;R MIRACEL, N. 1472, L ;99.755,99;180.000,00;44.59;Casa, 81.27 de área total, 81.27 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407988328
 8444408598710 ;CE ;FORTALEZA ;SIQUEIRA ;R NOVA, N. 1991, QUADRA 99, LOTE 06 (parte) ;63.732,99;115.000,00;44.59;Casa, 64.58 de área total, 64.58 de área privativa, 290.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408598710
 8444408941317 ;CE ;FORTALEZA ;SIQUEIRA ;RUA MIRACEL, N. 1335 ;99.201,79;179.000,00;44.59;Casa, 70.90 de área total, 70.90 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408941317
 8444406686581 ;CE ;FORTALEZA ;PARQUE PRESIDENTE VARGAS ;RUA HERCULANO PENA N 101 APTO 103 BLOCO G, N. 101, Apto 103, BL C ;57.082,60;103.000,00;44.58;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406686581
 8444411850394 ;CE ;FORTALEZA ;PARQUE PRESIDENTE VARGAS ;RUA  HERCULANO PENA, N. 101, Apto 101, BL E ;56.528,40;102.000,00;44.58;Apartamento, 50.99 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411850394
 8444416107150 ;CE ;FORTALEZA ;PARQUE PRESIDENTE VARGAS ;RUA HERCULANO PENA, N. 101, Apto 102, BL K ;74.817,00;135.000,00;44.58;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416107150
 8787700686731 ;CE ;FORTALEZA ;PARQUE PRESIDENTE VARGAS ;RUA HERCULANO PENA, N. 101, Apto 110, BL L ;63.733,00;115.000,00;44.58;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700686731
 8444403279390 ;CE ;FORTALEZA ;PREFEITO JOSE WALTER ;RUA R, N. 172, LOTE 15 QUADRA 32 ;106.406,40;192.000,00;44.58;Casa, 0.00 de área total, 60.00 de área privativa, 457.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403279390
 8444405978325 ;CE ;FORTALEZA ;SIQUEIRA ;RUA NOVA, N. 1941 ;75.925,40;137.000,00;44.58;Casa, 70.00 de área total, 70.00 de área privativa, 1306.80 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405978325
 8444407302647 ;CE ;FORTALEZA ;SIQUEIRA ;RUA TUCUNDUBA, N. 2517, LOT GRANJA CECILIA ;76.479,60;138.000,00;44.58;Casa, 0.00 de área total, 70.00 de área privativa, 1306.80 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407302647
 8444402909667 ;CE ;FORTALEZA ;CANINDEZINHO ;RUA BRILHANTE, N. 331, LT 58 59 QD 22 ;74.262,80;134.000,00;44.58;Casa, 0.00 de área total, 67.03 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402909667
 8555531860941 ;CE ;FORTALEZA ;CANINDEZINHO ;RUA HERCULANO PENA, N. 101, Apto 107, BL G ;59.299,40;107.000,00;44.58;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531860941
 8555522688597 ;CE ;FORTALEZA ;ANCURI ;RUA 3, N. 350, Apto 301, TIPO B, TORRE 8, QD 05 ;58.191,00;105.000,00;44.58;Apartamento, 0.00 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522688597
 8555512847870 ;CE ;FORTALEZA ;PEDRAS ;RUA 3, N. 150, CASA 130  QD 01 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 60.00 de área privativa, 146.28 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512847870
 8444406808334 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA R HUMBERTO LOMEU, N. 2538, 302,, N. 2538, Apto 302, 3º PAVIMENTO DO TIPO B ;74.817,00;135.000,00;44.58;Apartamento, 84.71 de área total, 52.59 de área privativa, 396.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406808334
 8444415787310 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA R MEDELIM, N. 3487, N. 3487 ;85.901,00;155.000,00;44.58;Casa, 0.00 de área total, 83.28 de área privativa, 132.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415787310
 1555523028401 ;CE ;FORTALEZA ;CASTELÃO ;RUA ALENCAR OLIVEIRA, N. 0, QD 04 LTS 07 08 09 ;221.049,20;398.000,00;44.46;Terreno, 0.00 de área total, 0.00 de área privativa, 1381.80 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555523028401
 1555513452308 ;CE ;FORTALEZA ;PRAIA DE IRACEMA ;AVENIDA MONSENHOR TABOSA, N. 231 ;549.846,00;990.000,00;44.46;Loja, 0.00 de área total, 333.60 de área privativa, 0.00 de área do terreno, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555513452308
 8444424595088 ;CE ;FORTALEZA ;SIQUEIRA ;RUA ORLANDO DIAS, N. 230, BAIRRO GRANJA LISBOA ;88.405,19;156.000,00;43.34;Casa, 0.00 de área total, 72.99 de área privativa, 132.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424595088
 8444408203774 ;CE ;FORTALEZA ;PEDRAS ;AVENIDA DIONISIO ALENCAR (ANT ESTRADA DO ANCURI), N. 1596, Apto 203, BL D ;85.571,70;151.000,00;43.33;Apartamento, 0.00 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408203774
 8555517178730 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA SOUSA CARVALHO, N. 3436, LT 21 QD 10 ;100.305,90;177.000,00;43.33;Casa, 0.00 de área total, 127.92 de área privativa, 171.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517178730
 8787711786600 ;CE ;FORTALEZA ;PASSARE ;RUA AMANCIO PEREIRA, N. 777, Apto 401, BL 02 ;116.395,50;195.000,00;40.31;Apartamento, 0.00 de área total, 61.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711786600
 8444406418838 ;CE ;FORTALEZA ;MONDUBIM ;RUA 1, N. 60, LT 26 ;100.200,00;167.000,00;40.00;Casa, 0.00 de área total, 61.87 de área privativa, 137.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406418838
 8444404326979 ;CE ;FORTALEZA ;MARAPONGA ;RUA SUICA, N. 250, Apto 204, BL 12A ;90.000,00;150.000,00;40.00;Apartamento, 0.00 de área total, 60.20 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404326979
 8444404155546 ;CE ;FORTALEZA ;EDSON QUEIROZ ;RUA CIDADE ECOLOGICA, N. 80, Apto 402, BL 1 ;83.400,00;139.000,00;40.00;Apartamento, 0.00 de área total, 42.89 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404155546
